,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Samples,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0
Correctness,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Rounds,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Runtime,0.6132798194885254,0.6034796237945557,0.49048495292663574,0.5378258228302002,0.43919920921325684,0.42499804496765137,0.4612746238708496,0.5402207374572754,0.49868249893188477,0.3991513252258301,0.5951485633850098,0.5828752517700195,0.43941283226013184,0.5051510334014893,0.5283353328704834,0.47668981552124023,0.44192051887512207,0.7784097194671631,0.41157960891723633,0.4434952735900879,0.44141650199890137,0.4749941825866699,0.6832590103149414,0.6755807399749756,0.6748998165130615,0.3847968578338623,0.4767796993255615,0.7339050769805908,0.4247767925262451,0.3672604560852051,0.5255250930786133,0.4918782711029053,0.6328024864196777,0.622678279876709,0.6159985065460205,0.5270185470581055,0.5643367767333984,0.42568373680114746,0.677001953125,0.48243188858032227,0.5010941028594971,0.5672316551208496,0.4595835208892822,0.4697246551513672,0.8199827671051025,0.40840983390808105,0.6962020397186279,0.5971875190734863,0.49880123138427734,0.6501269340515137,0.45702123641967773,0.5343711376190186,0.5140001773834229,0.4649012088775635,0.6275174617767334,0.514315128326416,0.6947860717773438,0.5764403343200684,0.44262218475341797,0.5321588516235352,0.6603951454162598,0.45775437355041504,0.7774195671081543,0.6056268215179443,0.6080753803253174,0.4992642402648926,0.6982088088989258,0.48131370544433594,0.6980960369110107,0.5223357677459717,0.49991607666015625,0.4736795425415039,0.561347246170044,0.6235456466674805,0.3722681999206543,0.7862260341644287,0.6272237300872803,0.5118067264556885,0.5941495895385742,0.5927493572235107,0.5140302181243896,0.46208906173706055,0.3996767997741699,0.7360126972198486,0.6862602233886719,0.490293025970459,0.6063776016235352,0.5317304134368896,0.5922966003417969,0.49640345573425293,0.563277006149292,0.5535452365875244,0.46819615364074707,0.42113780975341797,0.6382989883422852,0.3954317569732666,0.5697226524353027,0.5536892414093018,0.5247845649719238,0.4868292808532715
