,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Samples,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0
Correctness,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Rounds,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Runtime,0.3400719165802002,0.3781623840332031,0.7324061393737793,0.5108284950256348,0.4174928665161133,0.4696309566497803,0.6090314388275146,0.4631378650665283,0.6615560054779053,0.4457077980041504,0.42037081718444824,0.4433410167694092,0.618955135345459,0.4924490451812744,0.8468425273895264,0.4694333076477051,0.5150091648101807,0.5232772827148438,0.6089766025543213,0.4457969665527344,0.7014050483703613,0.41071367263793945,0.6363046169281006,0.5411269664764404,0.5795581340789795,0.7927732467651367,0.6038539409637451,0.5071630477905273,0.4040954113006592,0.5518856048583984,0.6117706298828125,0.7092726230621338,0.660585880279541,0.47081708908081055,0.8409724235534668,0.3950681686401367,0.5689480304718018,0.6253631114959717,0.621906042098999,0.4886188507080078,0.6413941383361816,0.5451536178588867,0.4227631092071533,0.5258986949920654,0.5738472938537598,0.41613340377807617,0.7871384620666504,0.6782879829406738,0.6146798133850098,0.5352821350097656,0.4958767890930176,0.6762964725494385,0.617642879486084,0.441664457321167,0.45127439498901367,0.5690572261810303,0.7077100276947021,0.5442802906036377,0.37162327766418457,0.41302919387817383,0.5766022205352783,0.6031460762023926,0.5488979816436768,0.7205524444580078,0.4746427536010742,0.41796016693115234,0.627363920211792,0.484147310256958,0.48452258110046387,0.507624626159668,0.4906766414642334,0.5855345726013184,0.8799123764038086,0.47444796562194824,0.4428253173828125,0.8158516883850098,0.671029806137085,0.4885852336883545,0.7301311492919922,0.6847360134124756,0.5634691715240479,0.6595637798309326,0.5865767002105713,0.39467716217041016,0.9101788997650146,0.5464663505554199,0.6553442478179932,0.6142864227294922,0.44486546516418457,0.44399309158325195,0.595966100692749,0.44405508041381836,0.5310332775115967,0.5104255676269531,0.4746816158294678,0.37241339683532715,0.4086904525756836,0.425396203994751,0.43715929985046387,0.3806881904602051
