,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Samples,23969.0,23959.0,22885.0,39155.0,35547.0,17324.0,21110.0,16158.0,19390.0,40364.0,16231.0,10520.0,24660.0,19544.0,23105.0,15234.0,9074.0,8950.0,23954.0,24668.0,24203.0,11824.0,14080.0,36239.0,26039.0,14292.0,26781.0,16322.0,20149.0,22277.0,24584.0,21875.0,9583.0,17490.0,6838.0,12282.0,20684.0,23484.0,6072.0,20142.0,20728.0,9717.0,15115.0,8726.0,21913.0,17142.0,17243.0,11149.0,21992.0,22019.0,25520.0,18145.0,14581.0,20986.0,14277.0,7291.0,18352.0,15577.0,8959.0,24734.0,16286.0,24337.0,39773.0,12511.0,23110.0,12845.0,21473.0,15039.0,21713.0,13661.0,7664.0,15063.0,22602.0,12630.0,21627.0,8715.0,12127.0,23718.0,13397.0,35308.0,10709.0,21490.0,15291.0,19883.0,17626.0,21247.0,22145.0,14003.0,20577.0,21703.0,21642.0,12648.0,20591.0,20743.0,15702.0,20561.0,16541.0,35391.0,19284.0,14030.0
Correctness,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rounds,10.0,10.0,10.0,11.0,11.0,9.0,10.0,9.0,9.0,11.0,9.0,8.0,10.0,10.0,10.0,9.0,8.0,8.0,10.0,10.0,10.0,9.0,9.0,11.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,7.0,9.0,10.0,10.0,7.0,10.0,10.0,8.0,8.0,8.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,7.0,9.0,9.0,8.0,10.0,9.0,10.0,11.0,9.0,10.0,8.0,10.0,9.0,10.0,9.0,7.0,9.0,10.0,9.0,10.0,8.0,9.0,10.0,9.0,11.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,9.0,11.0,10.0,9.0
Runtime,0.03398585319519043,0.07498812675476074,0.06407022476196289,0.07006549835205078,0.0364985466003418,0.02819037437438965,0.031075239181518555,0.02782297134399414,0.02876448631286621,0.04326891899108887,0.02611398696899414,0.0250396728515625,0.03364729881286621,0.030719280242919922,0.033437490463256836,0.026999473571777344,0.046059370040893555,0.02161407470703125,0.03431391716003418,0.03168606758117676,0.034310340881347656,0.03967475891113281,0.024863719940185547,0.03970456123352051,0.031007051467895508,0.028353214263916016,0.0316011905670166,0.032115936279296875,0.029526710510253906,0.029939651489257812,0.03508591651916504,0.034317731857299805,0.021967172622680664,0.043340206146240234,0.022365093231201172,0.023508310317993164,0.031228303909301758,0.08786725997924805,0.020476102828979492,0.02761554718017578,0.025628089904785156,0.025679349899291992,0.038588762283325195,0.03793478012084961,0.031177759170532227,0.03389477729797363,0.03183865547180176,0.04037117958068848,0.022675275802612305,0.036203622817993164,0.03751039505004883,0.025176048278808594,0.050343990325927734,0.0460662841796875,0.03966188430786133,0.019176483154296875,0.03237199783325195,0.024753332138061523,0.024335861206054688,0.07039403915405273,0.026811599731445312,0.030821561813354492,0.0837411880493164,0.023686885833740234,0.09242701530456543,0.03099846839904785,0.0339205265045166,0.027106046676635742,0.056920766830444336,0.038924217224121094,0.0393977165222168,0.04827690124511719,0.05722975730895996,0.05600738525390625,0.05652046203613281,0.0437617301940918,0.05238199234008789,0.04188728332519531,0.030890941619873047,0.0341951847076416,0.050844430923461914,0.06226491928100586,0.025826692581176758,0.027588844299316406,0.04005002975463867,0.03902268409729004,0.03258800506591797,0.02476787567138672,0.05501580238342285,0.052953243255615234,0.05000114440917969,0.053902626037597656,0.044352054595947266,0.029819488525390625,0.045328617095947266,0.027388572692871094,0.04293465614318848,0.04768705368041992,0.045034170150756836,0.04211282730102539
