,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Samples,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0,2875.0
Correctness,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rounds,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Runtime,0.4437673091888428,0.48674988746643066,0.6725153923034668,0.5524327754974365,0.4600086212158203,0.6501965522766113,0.3612685203552246,0.4567389488220215,0.5480494499206543,0.43204402923583984,0.38677120208740234,0.4514014720916748,0.5949642658233643,0.4850177764892578,0.35612964630126953,0.7839133739471436,0.46498584747314453,0.5929765701293945,0.3472139835357666,0.455127477645874,0.38361072540283203,0.7673354148864746,0.4327201843261719,0.7739129066467285,0.3700449466705322,0.8359525203704834,0.6570680141448975,0.5582547187805176,0.5348179340362549,0.474517822265625,0.6460072994232178,0.45123291015625,0.7768151760101318,0.6711320877075195,0.8235189914703369,0.447817325592041,0.4693307876586914,0.5379786491394043,0.5906543731689453,0.6001613140106201,0.7988622188568115,0.4429903030395508,0.4846689701080322,0.548626184463501,0.4875185489654541,0.4715006351470947,0.8629558086395264,0.49819159507751465,0.6358745098114014,0.4009671211242676,0.4517536163330078,0.6937713623046875,0.6663985252380371,0.5051717758178711,0.5868246555328369,0.5120136737823486,0.6002376079559326,0.4526240825653076,0.5537962913513184,0.5327486991882324,0.45020103454589844,0.5064952373504639,0.5253958702087402,0.5756165981292725,0.6704533100128174,0.4233212471008301,0.3700532913208008,0.4569101333618164,0.5629172325134277,0.43018054962158203,0.5161283016204834,0.6216433048248291,0.40886926651000977,0.6285755634307861,0.36889147758483887,0.5568022727966309,0.47589683532714844,0.466294527053833,0.672398567199707,0.5581192970275879,0.8404190540313721,0.46097540855407715,0.43436360359191895,0.4495861530303955,0.6172411441802979,0.4611032009124756,0.610388994216919,0.5833525657653809,0.42751264572143555,0.5349557399749756,0.4706888198852539,0.6502530574798584,0.7599337100982666,0.5287275314331055,0.6143386363983154,0.4984323978424072,0.42393016815185547,0.6173875331878662,0.38537144660949707,0.4636189937591553
