,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Samples,19924.0,25762.0,12520.0,13733.0,12575.0,12750.0,10125.0,9382.0,21585.0,6500.0,12034.0,12306.0,12169.0,8302.0,21990.0,33605.0,11812.0,10861.0,15204.0,14242.0,10137.0,15742.0,14495.0,16034.0,14909.0,19653.0,12808.0,20300.0,17514.0,15607.0,31913.0,24780.0,19632.0,13753.0,8067.0,12984.0,21318.0,13556.0,9982.0,22934.0,6725.0,19070.0,13614.0,14351.0,11919.0,15032.0,13670.0,14025.0,15127.0,8224.0,14527.0,11250.0,13870.0,12256.0,10311.0,19633.0,15669.0,14029.0,9426.0,26116.0,7363.0,11685.0,24594.0,8136.0,14759.0,13889.0,13837.0,14685.0,14449.0,13791.0,9381.0,14097.0,21289.0,7069.0,13100.0,6935.0,9006.0,19904.0,9104.0,18384.0,19951.0,20106.0,21408.0,14605.0,20157.0,12932.0,11520.0,12355.0,11381.0,13138.0,10471.0,8475.0,16225.0,17895.0,12326.0,19633.0,21526.0,13386.0,13655.0,14759.0
Correctness,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rounds,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,10.0,7.0,9.0,9.0,8.0,8.0,10.0,11.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,11.0,10.0,10.0,9.0,8.0,9.0,10.0,9.0,8.0,10.0,7.0,10.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,10.0,9.0,9.0,8.0,10.0,8.0,9.0,10.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,8.0,9.0,8.0,8.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0
Runtime,0.0612642765045166,0.031473636627197266,0.024596452713012695,0.04135942459106445,0.030301332473754883,0.02504420280456543,0.023519277572631836,0.023006439208984375,0.06025838851928711,0.04683995246887207,0.040421247482299805,0.023314714431762695,0.02411174774169922,0.0478513240814209,0.06714510917663574,0.04009842872619629,0.0714406967163086,0.04249882698059082,0.04010796546936035,0.04222702980041504,0.027795791625976562,0.0499875545501709,0.039346933364868164,0.02982783317565918,0.05416059494018555,0.04288482666015625,0.03973650932312012,0.09025168418884277,0.03130388259887695,0.042009830474853516,0.0650787353515625,0.06416201591491699,0.0521087646484375,0.04072165489196777,0.047925710678100586,0.050258636474609375,0.04917097091674805,0.023926973342895508,0.03802967071533203,0.095245361328125,0.036336421966552734,0.03959035873413086,0.040372610092163086,0.041234493255615234,0.035559654235839844,0.04943490028381348,0.03994345664978027,0.07685399055480957,0.06143617630004883,0.021460294723510742,0.03208136558532715,0.04643988609313965,0.05390024185180664,0.039791107177734375,0.03821158409118652,0.06017637252807617,0.04186701774597168,0.02948141098022461,0.07060527801513672,0.10421562194824219,0.0631721019744873,0.08893775939941406,0.03971099853515625,0.0409693717956543,0.06251907348632812,0.07607126235961914,0.053931474685668945,0.08648061752319336,0.03656339645385742,0.041942596435546875,0.05797004699707031,0.03258872032165527,0.07370924949645996,0.047151803970336914,0.05704045295715332,0.027105093002319336,0.05579423904418945,0.0919790267944336,0.04142951965332031,0.03966069221496582,0.03891420364379883,0.055281639099121094,0.0453183650970459,0.04129362106323242,0.02881312370300293,0.055765390396118164,0.03845977783203125,0.039156436920166016,0.03879594802856445,0.036632537841796875,0.033814430236816406,0.036972999572753906,0.04139375686645508,0.05111241340637207,0.04696536064147949,0.04472756385803223,0.06763863563537598,0.025081872940063477,0.023529529571533203,0.027715682983398438
