,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Samples,73568.0,81762.0,88477.0,88477.0,65915.0,88477.0,73568.0,57201.0,88477.0,94159.0,88477.0,73568.0,73568.0,73568.0,74236.0,94159.0,88477.0,67483.0,88477.0,93997.0,63426.0,94159.0,68121.0,88477.0,71362.0,73568.0,50962.0,63372.0,79918.0,88477.0,94159.0,66173.0,64790.0,73568.0,91668.0,79250.0,72930.0,77742.0,73568.0,72000.0,60911.0,73568.0,77742.0,73568.0,62648.0,77397.0,93236.0,66358.0,88477.0,67483.0,62648.0,88477.0,62648.0,66358.0,88477.0,94159.0,74236.0,73568.0,71512.0,74236.0,60911.0,88477.0,73568.0,92591.0,73568.0,88477.0,88477.0,94159.0,73568.0,88477.0,75829.0,65915.0,73568.0,66358.0,71362.0,68330.0,77742.0,88477.0,72295.0,94159.0,88477.0,88477.0,65915.0,77742.0,93236.0,60911.0,66358.0,77742.0,88477.0,66358.0,60911.0,56411.0,74236.0,73568.0,93236.0,73568.0,73568.0,64790.0,66358.0,73568.0
Correctness,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rounds,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0
Runtime,80.93906760215759,78.73567867279053,100.1397430896759,110.54149341583252,53.972445487976074,113.4995424747467,71.50250935554504,64.00004601478577,120.71921110153198,117.20003890991211,127.20760726928711,94.53187584877014,86.25032615661621,82.88602328300476,108.17026162147522,132.77167510986328,117.9701988697052,72.43010878562927,110.90925788879395,138.731458902359,85.21144700050354,111.69091272354126,71.61599326133728,113.83927798271179,81.17692494392395,81.06459259986877,62.2863564491272,62.250895738601685,124.8240921497345,110.32288098335266,129.56112337112427,56.882514238357544,73.92165184020996,82.579749584198,105.41463923454285,78.84730815887451,88.78861904144287,89.5989305973053,80.6955554485321,84.71652102470398,58.29920411109924,65.48958158493042,96.61427521705627,75.83260345458984,61.738070487976074,112.37414693832397,117.52730774879456,69.59499788284302,105.08552408218384,75.85573744773865,72.59398078918457,104.42296528816223,81.47104239463806,69.33625149726868,117.56509923934937,110.84244537353516,98.45594668388367,82.7186529636383,69.06830620765686,103.97958135604858,52.104790687561035,124.5033164024353,76.76790404319763,132.60598063468933,79.87921810150146,119.20019292831421,84.3637547492981,121.77866411209106,72.49925804138184,102.22431564331055,126.60170459747314,76.8606927394867,91.32382082939148,59.74369788169861,69.3422679901123,74.46148872375488,99.94006204605103,103.18446183204651,85.22992205619812,119.05890583992004,99.11478805541992,122.22411036491394,72.74927163124084,83.88581800460815,108.70861887931824,59.56389236450195,59.16255760192871,97.24110054969788,106.588552236557,62.35395884513855,50.51529860496521,73.25748538970947,89.53599667549133,70.37732195854187,87.79695129394531,72.34633159637451,66.74649381637573,57.31508469581604,53.01440739631653,46.89460873603821
