,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Samples,10093.0,13008.0,11943.0,9870.0,24247.0,13230.0,19463.0,21634.0,13783.0,5279.0,15047.0,12782.0,13959.0,12100.0,20659.0,8806.0,35383.0,6498.0,8275.0,10731.0,13276.0,15064.0,10111.0,13053.0,11154.0,6303.0,12788.0,12966.0,12105.0,13450.0,12716.0,20130.0,12008.0,13519.0,16438.0,12120.0,14004.0,10752.0,9559.0,22344.0,8738.0,6091.0,9714.0,7607.0,15864.0,13097.0,12123.0,11905.0,17569.0,6258.0,14270.0,12631.0,10111.0,5696.0,11220.0,11018.0,13027.0,8229.0,9870.0,13185.0,10048.0,20971.0,14867.0,21322.0,13985.0,14201.0,13522.0,21059.0,6549.0,21568.0,7189.0,8203.0,5880.0,15974.0,6970.0,10799.0,14714.0,7698.0,7052.0,12478.0,8208.0,20705.0,15976.0,16303.0,21301.0,7389.0,19797.0,18111.0,12761.0,14250.0,11303.0,8605.0,14801.0,13124.0,17355.0,12122.0,9667.0,18266.0,12389.0,12566.0
Correctness,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rounds,8.0,9.0,9.0,8.0,10.0,9.0,10.0,10.0,9.0,7.0,9.0,9.0,9.0,9.0,10.0,8.0,11.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,7.0,10.0,7.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,7.0,9.0,7.0,10.0,9.0,9.0,10.0,7.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0,10.0,9.0,9.0
Runtime,0.07027125358581543,0.04089546203613281,0.057160139083862305,0.02247333526611328,0.03243279457092285,0.05813741683959961,0.06418657302856445,0.04638671875,0.058376312255859375,0.034848928451538086,0.06334757804870605,0.023504257202148438,0.05416584014892578,0.029988765716552734,0.03309488296508789,0.03985142707824707,0.07587075233459473,0.03606557846069336,0.03733468055725098,0.04117774963378906,0.041118621826171875,0.03807353973388672,0.034978389739990234,0.040338754653930664,0.03202033042907715,0.027448415756225586,0.040552616119384766,0.03867912292480469,0.06872415542602539,0.04133415222167969,0.04354119300842285,0.04477834701538086,0.0507965087890625,0.04360818862915039,0.04907488822937012,0.037853240966796875,0.025038480758666992,0.054900407791137695,0.02189326286315918,0.047870635986328125,0.03716015815734863,0.043709516525268555,0.0454106330871582,0.02025914192199707,0.02440190315246582,0.0725562572479248,0.03904366493225098,0.06656074523925781,0.026327848434448242,0.021204710006713867,0.04038047790527344,0.04179048538208008,0.0374298095703125,0.02059483528137207,0.022890090942382812,0.04834699630737305,0.04038262367248535,0.02280282974243164,0.03420686721801758,0.028978586196899414,0.04759645462036133,0.0938105583190918,0.03466629981994629,0.0693976879119873,0.07063770294189453,0.024778127670288086,0.07313823699951172,0.06149435043334961,0.047376155853271484,0.03055858612060547,0.06220650672912598,0.06902885437011719,0.03921341896057129,0.0817708969116211,0.06685733795166016,0.03804659843444824,0.03680157661437988,0.020055532455444336,0.07145333290100098,0.0370030403137207,0.05068159103393555,0.048568010330200195,0.04234147071838379,0.05701017379760742,0.04443049430847168,0.05169391632080078,0.06734085083007812,0.03903079032897949,0.027591943740844727,0.05731391906738281,0.037474870681762695,0.048201560974121094,0.024233341217041016,0.023911476135253906,0.040813446044921875,0.038924455642700195,0.030609130859375,0.0394747257232666,0.023349761962890625,0.02337503433227539
